names	Run1_C_4	Run1_C_6	Run1_C_7	Run1_C_10	Run1_C_12	Run1_C_13	Run1_C_14	Run1_C_16	Run1_C_17	root
LOC_2611	16	14	14	15	15	16	15	15	16	14
LOC_2612	17	21	19	19	20	19	20	19	21	19
LOC_2613	14	12	14	15	14	14	14	14	14	14
LOC_2614	16	19	19	20	20	20	19	22	19	19
LOC_2615	17	20	19	16	16	16	16	16	16	19
LOC_2616	15	15	15	16	16	17	15	15	15	15
LOC_2617	19	19	18	18	18	18	18	18	18	18
LOC_2618	18	18	18	18	18	18	19	20	19	18
LOC_2619	18	18	18	18	18	17	19	18	18	18
LOC_2620	18	19	20	20	23	19	20	21	21	19
LOC_2621	15	15	15	15	15	15	15	18	15	15
LOC_2622	18	18	18	17	17	17	17	23	22	18
LOC_2623	17	16	16	19	17	17	17	16	17	16
LOC_2624	19	18	18	19	19	19	19	18	18	18
LOC_2625	19	21	23	17	18	19	21	20	20	19
LOC_2626	14	12	12	14	14	14	14	14	14	14
LOC_2627	18	20	20	18	20	19	19	19	19	18
LOC_2628	24	26	26	21	20	20	24	21	22	25
LOC_2629	20	21	21	20	17	20	20	19	20	21
LOC_2630	19	19	18	19	19	19	19	19	19	19
LOC_2631	25	25	24	24	24	25	25	23	23	25
LOC_2632	10	10	10	10	10	10	10	10	10	10
LOC_2633	10	10	10	10	10	10	9	10	10	10
LOC_2634	18	20	19	18	18	18	19	19	18	18
LOC_2635	16	16	17	16	16	16	16	16	16	18
LOC_2636	16	17	20	16	16	16	16	17	16	16
LOC_2637	19	19	19	19	19	17	19	19	19	19
LOC_2638	19	17	17	19	19	19	19	19	18	19
LOC_2639	21	21	21	23	24	24	20	20	20	21
LOC_2640	16	16	16	16	17	17	16	16	16	16
LOC_2641	13	14	14	13	13	13	13	15	14	14
LOC_2642	18	18	17	18	19	18	18	18	18	18
LOC_2643	21	18	18	21	21	24	26	24	22	18
LOC_2644	17	18	17	17	17	17	17	22	17	17
LOC_2645	17	21	19	17	18	17	17	21	21	18
LOC_2646	18	17	17	19	18	19	18	17	18	18
LOC_2647	22	23	23	22	22	22	24	23	23	24
LOC_2648	16	16	16	16	16	16	16	15	16	16
LOC_2649	18	17	16	19	19	19	18	18	18	17
LOC_2650	20	22	22	21	19	20	22	20	20	21
LOC_2651	14	14	14	14	17	17	14	14	14	14
LOC_2652	18	18	18	15	17	18	18	18	18	18
LOC_2653	14	14	14	14	14	14	15	14	13	14
LOC_2654	18	18	18	18	20	20	18	18	18	18
LOC_2655	20	22	20	21	21	21	20	19	20	20
LOC_2656	19	17	16	18	18	18	20	22	23	18
LOC_2657	16	16	18	16	17	16	16	16	16	16
LOC_2658	8	8	8	10	10	10	10	11	10	8
LOC_2659	18	18	20	18	18	17	20	18	20	18
LOC_2660	18	18	19	15	19	18	17	16	16	18
LOC_2661	17	17	17	17	16	16	19	17	17	17
LOC_2662	14	13	12	16	16	16	16	15	15	14
LOC_2663	16	18	18	18	19	16	18	18	18	18
LOC_2664	15	15	15	15	15	15	15	15	15	15
LOC_2665	18	18	18	18	18	18	21	21	26	18
LOC_2666	19	17	18	18	18	20	19	18	18	18
LOC_2667	17	17	17	17	17	17	19	18	18	17
LOC_2668	17	17	17	16	18	18	17	18	18	17
LOC_2669	16	17	17	18	16	16	16	16	16	16
LOC_2670	18	18	17	19	18	18	18	18	18	18
LOC_2671	16	16	16	16	17	17	17	16	16	16
LOC_2672	18	21	18	18	18	18	18	18	18	18
LOC_2673	18	21	21	18	18	18	18	19	18	18
LOC_2674	18	18	18	16	14	14	18	18	21	18
LOC_2675	16	19	19	17	14	17	20	19	19	17
LOC_2676	18	18	18	17	16	17	17	17	16	18
LOC_2677	19	19	19	19	19	19	20	20	20	19
LOC_2678	22	23	22	20	20	20	22	22	21	22
LOC_2679	15	15	15	15	15	14	15	15	15	15
LOC_2680	17	18	19	17	17	15	17	17	18	18
LOC_2681	18	17	17	18	16	18	21	18	18	17
LOC_2682	18	21	19	20	20	20	18	18	18	18
LOC_2683	18	18	18	19	19	20	17	18	17	18
LOC_2684	20	19	19	20	19	19	20	20	20	20
LOC_2685	21	19	20	21	21	21	21	21	21	19
LOC_2686	18	18	18	18	17	17	18	18	18	18
LOC_2687	20	17	18	17	17	18	18	19	19	18
LOC_2688	18	17	18	18	19	19	18	20	19	18
LOC_2689	21	16	16	20	20	20	20	19	19	18
LOC_2690	23	23	23	23	23	28	26	25	24	22
LOC_2691	18	18	18	19	18	20	18	18	18	18
LOC_2692	15	13	12	13	14	13	14	12	14	14
LOC_2693	18	21	19	18	18	18	18	18	18	18
LOC_2694	18	18	18	19	20	20	19	19	19	18
LOC_2695	18	20	18	18	18	18	18	18	18	18
LOC_2696	20	20	19	20	20	20	19	19	18	20
LOC_2697	18	18	20	18	18	18	19	18	18	18
LOC_2698	18	18	19	20	20	20	20	20	19	18
LOC_2699	16	15	17	15	16	16	16	16	16	16
LOC_2700	18	18	18	23	24	23	18	19	19	18
LOC_2701	15	17	17	16	18	18	18	18	18	18
LOC_2702	18	17	16	18	18	18	18	18	18	18
LOC_2703	23	19	19	23	23	23	23	23	23	23
LOC_2704	17	18	19	18	18	19	16	16	16	18
LOC_2705	16	16	16	18	19	17	18	18	20	16
LOC_2706	15	15	15	15	15	15	15	16	16	15
LOC_2707	15	15	15	15	15	16	15	15	15	15
LOC_2708	15	16	15	15	16	16	15	15	15	15
LOC_2709	21	22	21	23	25	20	21	22	22	21
LOC_2710	18	18	18	18	18	18	18	18	20	18
LOC_2711	14	14	14	14	13	13	14	14	15	14
LOC_2712	24	28	24	23	25	26	25	26	25	25
LOC_2713	18	19	19	18	18	18	17	18	18	18
LOC_2714	21	21	21	21	25	21	22	22	21	21
LOC_2715	16	16	16	14	14	14	14	15	14	16
LOC_2716	24	26	26	25	26	27	27	28	28	26
LOC_2717	21	18	18	22	23	23	20	17	20	18
LOC_2718	21	24	24	21	18	17	22	24	24	23
LOC_2719	26	23	24	25	25	24	24	24	24	24
LOC_2720	18	17	17	18	18	18	18	18	18	18
LOC_2721	21	19	19	20	21	20	20	19	19	18
LOC_2722	18	18	18	19	19	19	19	19	19	18
LOC_2723	18	19	19	18	18	18	19	19	22	18
LOC_2724	17	18	18	17	18	17	17	17	17	18
LOC_2725	16	18	18	16	15	17	17	17	17	18
LOC_2726	16	16	16	16	17	17	15	17	16	16
LOC_2727	18	18	18	18	17	17	18	18	18	18
LOC_2728	18	18	18	18	18	18	18	17	17	18
LOC_2729	18	16	18	19	19	19	18	18	18	18
LOC_2730	16	16	15	17	16	17	17	17	17	15
LOC_2731	18	18	17	18	18	17	18	19	17	18
LOC_2732	20	19	19	20	20	21	20	21	21	19
LOC_2733	16	16	16	17	18	18	17	17	19	16
LOC_2734	7	7	7	7	6	6	6	9	9	7
LOC_2735	18	18	18	20	19	19	20	17	17	18
LOC_2736	19	19	19	19	19	19	19	19	19	18
LOC_2737	18	18	18	18	18	17	18	19	17	18
LOC_2738	17	18	18	22	23	22	18	18	18	18
LOC_2739	18	18	18	18	18	20	18	18	18	18
LOC_2740	18	18	18	17	18	17	18	19	20	18
LOC_2741	24	22	22	21	22	23	24	21	22	21
LOC_2742	18	18	18	19	17	17	18	17	17	18
LOC_2743	18	18	18	18	18	18	18	18	18	18
LOC_2744	19	17	18	21	17	17	19	19	19	18
LOC_2745	18	18	18	18	17	18	18	18	18	18
LOC_2746	23	23	23	22	23	22	22	22	22	23
LOC_2747	18	18	18	17	17	17	18	17	17	17
LOC_2748	21	20	21	20	21	21	21	21	21	21
LOC_2749	16	18	18	16	16	15	16	16	16	18
LOC_2750	16	16	16	17	16	16	16	16	16	16
LOC_2751	18	19	18	18	18	18	18	18	18	18
LOC_2752	15	16	15	17	16	16	15	15	15	16
LOC_2753	19	19	19	19	19	20	20	19	19	19
LOC_2754	22	22	23	22	22	22	20	20	20	22
LOC_2755	14	15	14	17	15	15	16	16	16	14
LOC_2756	17	18	18	18	18	18	23	20	20	18
LOC_2757	18	18	18	18	16	18	18	16	14	18
LOC_2758	18	19	19	19	19	20	19	20	18	18
LOC_2759	17	17	18	16	17	19	17	17	17	18
LOC_2760	18	20	18	21	18	20	19	18	20	18
LOC_2761	18	19	18	17	16	17	21	18	18	18
LOC_2762	18	19	18	19	21	20	20	22	20	18
LOC_2763	19	18	18	18	19	18	19	19	19	18
LOC_2764	19	18	20	17	16	18	15	15	17	18
LOC_2765	18	18	18	19	18	18	17	17	19	18
LOC_2766	20	20	20	21	22	22	20	19	19	20
LOC_2767	21	21	21	23	26	23	21	22	22	21
LOC_2768	18	18	18	17	17	17	18	20	19	17
LOC_2769	18	18	18	16	17	17	17	17	17	18
LOC_2770	18	18	18	18	16	17	18	18	18	18
LOC_2771	18	16	16	19	18	18	18	16	18	18
LOC_2772	20	21	20	19	19	19	21	19	19	20
LOC_2773	16	18	18	16	16	15	15	15	15	18
LOC_2774	16	18	17	20	18	18	19	16	20	19
LOC_2775	18	17	17	21	23	25	19	19	19	18
LOC_2776	17	18	18	17	19	19	17	16	17	17
LOC_2777	18	18	19	19	18	19	19	19	19	18
LOC_2778	20	18	18	20	20	20	20	20	20	18
LOC_2779	18	18	18	17	17	18	18	18	18	18
LOC_2780	17	17	17	20	18	19	18	17	17	17
LOC_2781	19	18	19	19	19	19	18	18	18	18
LOC_2782	18	18	17	19	19	19	18	19	19	18
LOC_2783	18	18	18	19	18	18	18	15	15	18
LOC_2784	15	16	18	16	16	16	16	16	16	16
LOC_2785	19	18	18	16	16	16	17	17	18	18
LOC_2786	19	18	18	20	18	18	20	22	21	18
LOC_2787	18	18	18	19	18	18	18	18	20	18
LOC_2788	15	18	19	14	14	13	14	14	14	18
LOC_2789	18	17	18	18	18	18	18	18	18	18
LOC_2790	18	18	18	19	18	18	18	18	18	18
LOC_2791	15	15	15	15	15	15	15	17	17	15
LOC_2792	23	24	24	26	26	26	24	24	24	24
LOC_2793	25	24	24	26	25	26	26	28	28	24
LOC_2794	15	15	15	16	15	15	16	15	14	15
LOC_2795	14	14	14	15	15	15	16	15	15	15
LOC_2796	21	21	21	22	23	26	21	21	21	21
LOC_2797	21	19	18	21	21	21	20	21	21	18
LOC_2798	15	14	15	14	14	14	14	14	14	14
LOC_2799	14	20	19	15	15	15	17	15	16	18
LOC_2800	14	13	14	15	15	15	14	17	17	14
LOC_2801	14	14	14	12	17	16	15	15	15	14
LOC_2802	18	19	18	19	18	17	18	18	18	18
LOC_2803	18	18	18	18	17	17	19	20	21	18
LOC_2804	18	21	20	19	19	17	19	19	19	18
LOC_2805	26	22	22	23	23	23	22	23	23	23
LOC_2806	19	19	19	24	24	23	21	26	24	19
LOC_2807	19	20	18	18	21	20	17	19	19	18
LOC_2808	18	18	18	17	18	18	18	18	16	18
LOC_2809	23	25	25	23	24	23	23	23	23	23
LOC_2810	24	28	26	24	24	24	23	26	24	25
LOC_2811	18	18	18	18	18	19	18	16	16	18
LOC_2812	18	19	18	18	18	18	18	18	21	18
LOC_2813	15	14	14	14	14	14	15	15	17	14
LOC_2814	17	18	18	18	18	17	17	17	17	18
LOC_2815	20	20	20	20	21	20	20	21	22	20
LOC_2816	18	18	18	18	18	18	19	19	20	18
LOC_2817	18	18	18	18	18	18	18	18	18	18
LOC_2818	18	18	18	18	17	18	19	18	18	18
LOC_2819	18	18	18	18	19	18	18	18	18	18
LOC_2820	18	18	18	18	18	18	18	23	20	18
LOC_2821	17	18	16	16	15	16	16	16	16	16
LOC_2822	18	15	17	20	20	20	19	18	18	18
LOC_2823	18	18	18	17	17	18	20	17	17	18
LOC_2824	21	22	22	24	22	22	20	19	20	22
LOC_2825	18	18	17	19	19	19	19	19	19	18
LOC_2826	28	25	26	29	29	32	30	31	29	26
LOC_2827	17	18	18	18	18	18	18	18	19	18
LOC_2828	26	24	24	24	22	22	24	23	24	24
LOC_2829	18	18	18	18	19	17	18	18	19	18
LOC_2830	20	20	20	20	20	20	20	20	20	20
LOC_2831	18	20	18	19	19	19	19	20	21	18
LOC_2832	16	19	19	18	18	18	18	18	19	18
LOC_2833	18	20	20	18	18	18	19	19	20	18
LOC_2834	19	18	18	19	18	19	19	19	18	18
LOC_2835	18	14	16	18	19	18	18	16	19	18
LOC_2836	22	21	22	22	22	21	21	22	22	22
LOC_2837	17	18	19	18	17	17	19	20	19	18
LOC_2838	15	14	13	14	14	14	14	14	14	14
LOC_2839	18	19	19	18	18	19	19	17	17	18
LOC_2840	18	18	17	20	19	18	20	19	19	18
LOC_2841	18	18	18	18	17	20	22	23	24	18
LOC_2842	27	27	29	28	31	33	32	30	31	28
LOC_2843	17	17	17	15	15	15	17	17	17	17
LOC_2844	18	18	18	20	21	20	18	18	18	18
LOC_2845	14	14	14	14	14	14	14	14	13	14
LOC_2846	22	26	26	22	22	22	23	21	22	22
LOC_2847	24	23	23	23	24	23	21	23	25	23
LOC_2848	18	18	22	18	18	18	18	21	19	18
LOC_2849	18	18	18	18	18	18	17	19	19	18
LOC_2850	21	22	21	21	20	20	20	20	20	21
LOC_2851	22	18	18	18	20	19	19	19	21	18
LOC_2852	15	16	15	15	15	15	17	15	15	15
LOC_2853	17	16	17	17	21	17	17	17	18	17
LOC_2854	18	18	18	17	18	18	20	19	19	18
LOC_2855	19	20	19	18	16	16	18	17	17	18
LOC_2856	17	19	18	18	19	19	18	20	20	18
LOC_2857	18	18	17	18	19	17	18	18	19	18
LOC_2858	18	18	18	18	17	18	18	19	18	18
LOC_2859	18	18	18	18	19	19	18	18	18	18
LOC_2860	18	18	18	19	20	20	16	17	17	18
LOC_2861	22	22	22	23	24	23	22	22	21	22
LOC_2862	24	26	22	27	25	26	23	22	22	25
LOC_2863	18	18	17	20	19	19	20	20	20	18
LOC_2864	15	15	15	15	16	15	15	15	15	15
LOC_2865	21	21	19	19	19	19	21	22	21	21
LOC_2866	18	19	19	20	20	20	18	20	18	18
LOC_2867	16	18	18	15	14	14	17	16	16	16
LOC_2868	18	20	20	18	18	18	18	18	18	18
LOC_2869	22	22	22	21	21	21	19	22	22	22
LOC_2870	19	19	19	19	16	16	19	19	19	19
LOC_2871	19	21	22	23	18	19	19	18	18	19
LOC_2872	18	21	18	19	18	19	19	20	20	18
LOC_2873	14	14	14	14	14	14	14	14	14	14
LOC_2874	14	14	14	13	13	13	14	14	14	14
LOC_2875	20	20	20	21	21	21	22	22	22	21
LOC_2876	18	18	18	17	17	17	18	18	18	18
LOC_2877	21	21	21	22	21	22	24	21	21	22
LOC_2878	18	19	18	19	19	19	16	16	16	18
LOC_2879	19	23	22	19	19	19	20	19	19	21
LOC_2880	18	18	19	18	18	18	19	19	19	18
LOC_2881	24	25	22	23	25	23	23	22	24	23
LOC_2882	16	16	16	18	18	18	16	16	16	16
LOC_2883	18	18	20	18	18	18	18	18	18	18
LOC_2884	21	21	21	21	21	16	19	20	20	21
LOC_2885	18	17	17	18	15	18	18	21	20	18
LOC_2886	25	22	26	24	25	24	24	23	23	24
LOC_2887	18	18	18	18	18	18	19	18	17	18
LOC_2888	20	22	22	23	21	23	23	23	23	22
LOC_2889	19	18	18	18	18	18	18	18	18	18
LOC_2890	19	18	20	19	22	19	20	21	20	18
LOC_2891	18	17	18	18	18	18	19	17	17	18
LOC_2892	18	18	18	17	19	17	16	16	16	18
LOC_2893	15	15	15	15	16	16	15	15	16	15
LOC_2894	16	18	18	16	20	16	16	17	16	18
LOC_2895	17	17	22	20	21	20	18	19	19	18
LOC_2896	20	19	18	22	21	22	20	19	19	18
LOC_2897	17	18	18	15	15	15	15	14	16	18
LOC_2898	14	17	15	19	19	19	18	19	19	18
LOC_2899	21	22	22	25	24	23	21	21	21	21
LOC_2900	17	17	17	17	18	17	19	18	19	17
LOC_2901	22	22	20	23	24	25	20	21	23	22
LOC_2902	16	16	16	16	16	16	16	16	16	16
LOC_2903	16	16	16	16	14	16	16	17	17	16
LOC_2904	16	15	15	17	16	16	16	16	16	15
LOC_2905	20	20	19	20	18	18	17	18	18	19
LOC_2906	17	17	16	17	16	16	17	16	17	17
LOC_2907	15	15	15	15	15	15	16	16	16	15
LOC_2908	15	18	18	19	19	19	19	19	18	18
LOC_2909	15	15	15	15	16	15	15	15	15	15
LOC_2910	17	18	17	17	17	17	18	18	18	18
LOC_2911	16	17	16	15	16	16	17	17	15	16
LOC_2912	18	18	18	18	17	18	18	19	19	18
LOC_2913	23	22	23	23	23	22	21	23	22	23
LOC_2914	17	17	17	17	17	17	17	18	17	17
LOC_2915	17	17	17	18	17	17	18	18	17	17
LOC_2916	21	20	21	22	19	19	20	20	20	21
LOC_2917	18	18	17	19	19	19	18	19	19	18
LOC_2918	17	17	17	17	17	17	17	17	17	17
LOC_2919	16	17	17	18	19	19	17	17	17	17
LOC_2920	19	21	18	19	19	19	19	17	17	19
LOC_2921	25	22	22	26	25	25	23	25	24	22
LOC_2922	19	17	17	20	18	23	19	19	19	17
LOC_2923	17	17	17	18	22	22	19	19	18	17
LOC_2924	25	28	27	24	24	24	23	22	23	25
LOC_2925	20	21	21	20	21	20	20	21	22	20
LOC_2926	14	15	15	15	13	13	14	14	14	14
LOC_2927	24	24	24	25	24	24	23	25	22	24
LOC_2928	16	13	14	17	16	15	16	16	16	16
LOC_2929	17	17	17	17	15	15	18	18	18	17
LOC_2930	18	17	16	17	17	17	15	17	17	17
LOC_2931	17	17	16	17	17	17	17	17	17	17
LOC_2932	16	17	16	18	18	18	18	18	18	16
LOC_2933	11	11	11	11	11	11	12	9	11	11
LOC_2934	16	17	17	16	16	16	16	16	16	17
LOC_2935	17	17	17	16	16	16	17	17	17	17
LOC_2936	17	18	17	16	19	16	17	17	18	17
LOC_2937	18	16	17	17	16	17	16	17	17	17
LOC_2938	24	22	22	26	23	23	26	26	25	23
LOC_2939	17	18	18	17	17	17	17	17	18	17
LOC_2940	15	14	14	16	15	16	15	15	15	14
LOC_2941	17	19	18	19	16	16	17	17	17	18
LOC_2942	17	18	18	17	18	18	19	19	18	17
LOC_2943	19	20	20	19	23	24	24	24	24	20
LOC_2944	17	17	16	16	16	17	18	16	15	17
LOC_2945	21	22	19	21	22	23	22	24	24	21
LOC_2946	22	22	22	22	22	22	18	18	18	22
LOC_2947	15	15	15	15	15	13	16	15	15	15
LOC_2948	17	15	15	17	19	18	18	16	16	17
LOC_2949	19	17	18	19	19	19	19	18	18	17
LOC_2950	17	17	17	20	20	19	20	19	19	17
LOC_2951	18	17	17	17	17	17	17	18	17	17
LOC_2952	18	20	19	19	19	19	19	19	19	19
LOC_2953	17	16	17	17	17	17	16	19	19	17
LOC_2954	15	17	17	18	18	18	18	18	18	17
LOC_2955	22	22	22	21	22	23	22	22	22	22
LOC_2956	17	16	17	18	17	17	17	17	16	17
LOC_2957	17	17	17	16	17	16	18	15	16	17
LOC_2958	20	15	15	21	21	20	21	21	21	20
LOC_2959	17	15	17	17	17	17	17	16	17	17
LOC_2960	17	17	17	17	17	17	17	17	17	17
LOC_2961	19	19	19	20	21	21	20	19	19	19
LOC_2962	19	18	18	18	18	18	18	18	18	18
LOC_2963	17	17	17	17	17	17	17	17	18	17
LOC_2964	17	17	17	19	20	20	20	19	19	17
LOC_2965	16	17	18	17	17	17	17	18	17	17
LOC_2966	23	21	22	20	21	20	22	22	22	21
LOC_2967	20	21	20	20	21	22	20	20	20	20
LOC_2968	17	18	17	17	17	17	17	17	17	17
LOC_2969	22	22	23	22	23	21	22	24	22	22
LOC_2970	17	16	16	16	16	14	17	17	17	16
LOC_2971	17	17	17	17	18	18	16	20	16	17
LOC_2972	21	21	21	22	23	23	22	22	22	21
LOC_2973	16	15	16	19	16	18	20	21	21	16
LOC_2974	16	16	17	20	16	16	16	16	16	16
LOC_2975	17	16	16	16	16	16	16	16	16	16
LOC_2976	18	18	18	14	14	14	14	15	16	18
LOC_2977	24	24	21	25	24	24	25	25	25	23
LOC_2978	17	17	17	18	16	16	18	18	18	17
LOC_2979	17	17	18	17	19	17	17	17	17	17
LOC_2980	16	17	17	17	17	16	15	15	15	17
LOC_2981	15	16	16	15	15	15	16	18	16	16
LOC_2982	17	17	18	15	17	17	17	17	17	17
LOC_2983	18	18	17	18	18	18	18	19	18	17
LOC_2984	23	23	23	19	18	18	19	16	16	22
LOC_2985	16	14	14	13	13	13	14	12	12	14
LOC_2986	17	16	16	17	17	17	17	17	17	17
LOC_2987	20	19	20	20	21	21	19	20	20	20
LOC_2988	19	19	19	17	17	17	17	17	17	18
LOC_2989	26	28	27	26	26	26	26	29	28	27
LOC_2990	23	21	21	21	21	21	21	21	21	21
LOC_2991	14	14	14	13	14	14	14	14	14	14
LOC_2992	20	20	20	20	20	20	22	20	20	20
LOC_2993	15	17	15	15	17	15	15	15	15	15
LOC_2994	16	15	17	17	18	18	18	19	22	17
LOC_2995	16	17	17	14	14	14	15	14	14	17
LOC_2996	16	17	17	16	16	16	16	14	16	16
LOC_2997	17	18	20	17	17	17	18	17	17	17
LOC_2998	18	18	18	18	16	16	18	20	20	18
LOC_2999	17	17	17	18	18	18	19	17	17	17
LOC_3000	19	19	19	18	19	20	19	19	19	19
LOC_3001	19	20	20	19	19	19	20	20	20	20
LOC_3002	18	17	17	18	17	17	19	23	23	17
LOC_3003	18	18	18	16	16	16	17	17	17	18
LOC_3004	21	19	19	24	22	22	21	23	24	20
LOC_3005	18	18	19	18	18	17	18	18	18	18
LOC_3006	21	20	20	22	22	22	22	22	22	20
LOC_3007	17	18	17	18	18	18	17	19	18	17
LOC_3008	14	15	15	15	15	14	15	15	15	14
LOC_3009	26	28	31	27	28	30	27	28	28	27
LOC_3010	17	17	17	17	16	17	17	15	16	17
LOC_3011	20	19	19	19	19	19	18	18	18	19
LOC_3012	22	20	20	19	21	21	22	22	22	20
LOC_3013	17	17	17	17	18	17	18	18	17	17
LOC_3014	17	18	17	17	17	16	19	17	18	17
LOC_3015	21	21	21	19	20	20	20	19	21	21
LOC_3016	17	17	17	16	16	16	19	19	19	17
LOC_3017	22	19	19	19	18	18	19	19	19	19
LOC_3018	15	15	15	15	15	15	15	15	16	15
LOC_3019	17	16	17	17	17	17	17	20	17	17
LOC_3020	19	19	20	20	22	21	18	18	17	19
LOC_3021	18	18	18	21	19	19	19	20	20	18
LOC_3022	23	21	21	22	21	20	22	22	21	22
LOC_3023	19	17	18	19	19	17	19	19	19	19
LOC_3024	21	18	18	17	16	15	18	17	18	18
LOC_3025	15	17	17	16	15	16	16	16	16	17
LOC_3026	15	15	15	15	15	15	17	15	15	15
LOC_3027	19	24	22	20	19	21	21	23	23	22
LOC_3028	17	17	17	17	17	17	17	17	17	17
LOC_3029	15	14	11	14	14	14	14	12	14	14
LOC_3030	17	20	18	17	17	17	17	17	17	17
LOC_3031	18	16	16	18	18	18	18	18	17	17
LOC_3032	18	17	18	18	17	17	18	18	18	18
LOC_3033	18	18	18	22	21	21	18	20	18	18
LOC_3034	17	17	17	17	18	17	19	16	16	17
LOC_3035	17	17	17	17	17	17	17	17	18	17
LOC_3036	20	22	21	21	21	21	21	22	21	21
LOC_3037	29	27	29	29	28	29	29	29	28	29
LOC_3038	22	20	20	20	20	20	20	21	20	21
LOC_3039	21	22	22	21	20	22	19	20	18	22
LOC_3040	17	17	17	17	15	15	17	17	17	17
LOC_3041	17	17	17	17	17	17	17	17	17	17
LOC_3042	21	20	21	21	19	19	21	24	23	21
LOC_3043	18	17	16	19	19	20	17	18	18	17
LOC_3044	18	19	18	18	19	19	19	18	19	18
LOC_3045	14	12	12	14	14	14	14	15	15	14
LOC_3046	18	19	17	18	18	18	18	19	18	17
LOC_3047	14	14	14	14	15	17	14	14	10	14
LOC_3048	21	21	21	22	21	18	21	20	20	21
LOC_3049	20	20	20	21	22	20	21	21	21	20
LOC_3050	21	21	21	23	24	22	21	20	21	21
LOC_3051	17	17	17	21	19	20	19	19	19	17
LOC_3052	19	17	18	18	17	17	19	20	21	17
LOC_3053	15	17	17	15	14	16	15	16	16	15
LOC_3054	17	17	17	17	17	17	19	17	17	17
LOC_3055	16	16	16	17	17	17	17	17	18	16
LOC_3056	22	22	22	22	24	23	21	22	21	22
LOC_3057	22	22	20	22	21	21	20	22	22	22
LOC_3058	17	17	17	18	18	18	18	18	18	17
LOC_3059	19	19	22	19	18	18	19	18	19	19
LOC_3060	22	22	22	21	21	21	22	22	22	22
LOC_3061	15	14	14	16	15	15	15	15	15	15
LOC_3062	20	20	21	22	24	24	20	20	20	20
LOC_3063	18	19	15	19	19	20	19	19	19	19
LOC_3064	17	17	17	17	17	18	17	17	17	17
LOC_3065	16	17	17	16	16	16	16	16	16	16
LOC_3066	18	17	18	15	15	15	15	15	15	17
LOC_3067	17	17	17	18	19	19	14	16	16	17
LOC_3068	17	17	17	15	15	15	15	15	15	17
LOC_3069	25	26	27	26	25	25	25	25	25	25
LOC_3070	19	20	20	19	18	19	19	19	21	19
LOC_3071	21	22	22	20	22	22	24	24	24	22
LOC_3072	22	19	20	21	21	23	21	21	20	21
LOC_3073	19	17	17	17	17	17	16	17	17	17
LOC_3074	16	16	16	17	16	18	17	19	18	16
LOC_3075	19	18	18	20	21	21	19	19	18	19
LOC_3076	17	17	17	17	17	17	17	17	17	17
LOC_3077	16	15	16	16	16	16	16	15	16	16
LOC_3078	21	23	22	21	21	21	21	21	21	22
LOC_3079	21	21	21	21	23	23	23	23	24	21
LOC_3080	17	17	18	17	17	17	17	17	17	17
LOC_3081	24	25	24	24	26	24	24	23	23	24
LOC_3082	17	17	17	19	16	16	17	16	17	17
LOC_3083	15	15	15	19	19	19	15	15	15	15
LOC_3084	16	17	17	16	18	18	17	18	18	17
LOC_3085	20	18	18	18	18	18	21	18	18	18
LOC_3086	17	17	17	17	19	17	17	17	17	17
LOC_3087	16	17	17	16	16	16	16	17	17	17
LOC_3088	19	21	21	20	20	20	20	19	20	20
LOC_3089	17	17	16	17	17	17	18	19	19	17
LOC_3090	16	15	17	15	15	16	15	15	14	15
LOC_3091	18	17	18	18	17	18	20	19	20	17
LOC_3092	22	22	22	22	24	23	21	24	24	22
LOC_3093	17	17	17	17	17	18	18	17	17	17
LOC_3094	20	19	20	21	21	22	22	21	21	20
LOC_3095	21	19	19	19	20	20	21	21	21	19
LOC_3096	18	18	18	18	18	18	15	15	19	18
LOC_3097	17	17	17	19	20	17	17	17	17	17
LOC_3098	18	18	18	18	17	18	18	17	19	18
LOC_3099	19	19	19	19	19	18	19	19	19	19
LOC_3100	19	20	21	19	20	20	20	19	20	19
LOC_3101	16	16	16	16	16	16	16	18	16	16
LOC_3102	15	15	15	15	15	14	15	15	14	15
LOC_3103	17	17	17	16	16	16	18	16	16	17
LOC_3104	19	21	21	19	20	20	22	20	22	19
LOC_3105	15	14	14	15	14	14	14	14	14	14
LOC_3106	17	17	17	17	17	17	17	17	17	17
LOC_3107	13	13	14	14	14	14	15	14	14	14
LOC_3108	14	15	15	15	15	15	14	14	14	14
LOC_3109	16	19	17	17	17	17	19	18	18	17
LOC_3110	15	17	17	15	16	16	16	17	16	17
LOC_3111	23	24	24	26	26	26	24	25	25	24
LOC_3112	17	17	17	17	17	17	16	16	16	17
LOC_3113	17	16	19	16	16	16	16	16	16	17
LOC_3114	17	17	17	19	19	17	18	18	18	17
LOC_3115	16	17	17	18	17	17	17	17	17	17
LOC_3116	18	18	19	18	18	17	18	18	18	18
LOC_3117	17	14	16	17	17	17	17	18	17	17
LOC_3118	19	17	17	17	18	17	17	17	17	17
LOC_3119	21	22	23	21	21	21	21	20	21	21
LOC_3120	18	18	18	18	18	18	18	19	18	17
LOC_3121	17	17	17	17	18	18	17	16	16	17
LOC_3122	15	15	15	15	15	15	16	16	16	15
LOC_3123	23	23	23	23	23	23	23	24	23	22
LOC_3124	17	14	20	14	14	14	14	14	14	14
LOC_3125	14	14	14	14	14	15	14	14	15	14
